track_id,name,artist,label,genre,bpm,key,confidence_score,is_outlier,outlier_reasons,rules_matched,rules_failed
160571284,B1 Tropical Dar (Pola Re-Ishmael Edit) VINYL ONLY ,Laylla Dane,All Inn,Minimal,124.99,E,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
153898223,"Esquerda, Direita (Cryme Remix)",CucaRafa & CRYME,Safe Space,Techno (Raw / Deep / Hypnotic),135.0,Gm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
244917690,B1 Underskopje VINYL ONLY ,Eddie Richards,Repeat,Tech House,127.99,Cm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
228544153,Todo Claro (Original Mix),Camiel Daamen,Freeborn Records,Deep House,125.7,B,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
250341065,Danca Ritmo (Original Mix),"MARGO (Germany), BRUNA (Germany)",SEVEN,House,138.0,Fm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
160454639,A1 Bunda VINYL ONLY ,Philip Chernikov,down2earth,House,125.99,Bb,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
260273347,Unknown Pleasure (Original Mix),Zombies In Miami,SEVEN,House,135.0,Em,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
181270614,Don't Stop No Sleep ,Radio Slave,Rekids,Techno,128.0,Fm,75.0,yes,singleton_genre_in_flow,bpm_within_p10_p90; key_in_top8; label_in_top15; artist_in_flow_corpus,genre_in_top8
209199395,Ghost in the Jar (Original Mix),"Davy, stbr",R.A.N.D. Muzik Recordings,Minimal House,128.0,Cm,85.0,yes,singleton_genre_in_flow,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
155505931,Bongcong (Original Mix),"Davy, stbr",R.A.N.D. Muzik Recordings,Deep Tech,128.0,Bbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
17397370,Presence (Original Mix),Subb-an,Major Records NYC,Deep House,130.0,Eb,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
254582193,Work It (Original Mix),Subb-an,Major Records NYC,House,130.0,Bbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
8874293,Presence (Original Mix),Subb-an,Major Records NYC,Deep House,130.0,Eb,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
116786904,Sun 101,Subb-an,One Records,House,127.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
66915049,Howl004.1 (Original Mix),Varhat,HOWL Label,Techno (Raw / Deep / Hypnotic),125.0,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
79807217,No Breaks All Fun (Zombies In Miami Remix),Baka G,SEVEN,House,132.0,B,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
130785355,Stand Out (Original Mix),Inland Knights,Drop Music,Deep House,126.04,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
109448391,Boundless Imagination (Original Mix),Nesa Azadikhah,SEVEN,House,131.0,F,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
15814017,When You Groove  (Original Mix),Andre Zimmer,Big Trouble Records,House,128.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
156209901,B2 Your Nan VINYL ONLY ,"Coke, Stoned & Baileys",Surreal,Tech House,129.09,Cm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
241789590,B1 Your Dad VINYL ONLY ,"Coke, Stoned & Baileys",Surreal,Tech House,126.86,Db,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
34471448,Reponce Profonde ,iO (Mulen),Cecille,Minimal,128.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
246007111,It Was Unexpected (Original Mix),Pancratio,Faith Beat,House,130.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
18761839,Melt (Original Mix),Markus Suckut,SCKT,Techno (Raw / Deep / Hypnotic),131.0,Em,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
102572702,DUB//Don't Stop (BLANKA Remix),Christoph Faust,SEVEN,House,128.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
203951516,Feel The Rise (Original Mix),Subb-an,X-Kalay,House,133.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
229448399,Clear Skies (Original Mix),Asphalt DJ,R.A.N.D. Muzik Recordings,Deep House,130.0,Ab,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
149505054,Reality Rush (Christoph Faust Remix),CRYME,SEVEN,House,126.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
247748670,Feel The Rise (Original Mix),Subb-an,X-Kalay,House,133.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
23801573,Feel The Power of Love (Original Mix),Soul of Hex,Faith Beat,House,127.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
3580887,Jet Set (Original Mix),Soul of Hex,Faith Beat,House,128.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
234619659,Be My Love ,Azaad,Love On Cropsey,House,125.0,Ab,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
37320526,By The Way (Original Mix),Pancratio,Faith Beat,House,127.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
187075859,Now You Want This (BASHKKA Remix),"Bashkka, Don Esquivel",Major Records NYC,House,129.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
230843958,Body In Time (Original Mix),"Subb-an, Isis Salam",Eastenderz,Minimal / Deep Tech,131.0,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
17362275,A2 Body Dub VINYL ONLY ,Subb-An,Eastenderz,Minimal,130.98,Abm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
249746936,Tribute (Original Mix),Okain,Talman Records,House,130.0,Dm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
61146729,Feel the Funk (Original Mix),Okain,Talman Records,House,132.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
82854551,Ah Wha (Original Mix),Okain,Talman Records,Deep House,127.0,F#m,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
229074563,Sub Stance (Original Mix),Okain,Talman Records,House,128.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
231546381,Worksense (Original Mix),Ferrari,Faith Beat,House,128.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
169995219,Crazy Love (Original Mix),Ferrari,Faith Beat,House,131.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
97205826,Treno Diurno (Original Mix),Ferrari,Faith Beat,House,129.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
87156920,Heavy Duty (Original Mix),Ferrari,Faith Beat,House,130.0,Em,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
224258563,Groove Mechanics (Original Mix),Theo Scuera,SEVEN,House,130.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
213317201,Blurred (Original Mix),Ground16,SEVEN,House,129.0,Am,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
153000639,9.55am at PANO (Original Mix),LUMBAGO (DE),SEVEN,House,128.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
124173307,sigh (Original Mix),limbic sis,SEVEN,House,125.0,Em,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
122040916,Grin & Grimace (Original Mix),Willee,R.A.N.D. Muzik Recordings,Deep Tech,130.0,Fm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
164552601,Endless Fight  (Original Mix),Ground16,a.2aum,House,129.0,Ab,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
79525613,Endless Fight  (Pink Concrete Remix),Ground16,a.2aum,House,128.0,Gm,100.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,
