track_id,name,artist,label,genre,bpm,key,confidence_score,is_outlier,outlier_reasons,rules_matched,rules_failed
74448862,Up All Night Pt 2 (Rogue D & Memoryman (aka Uovo) Remix),Eli Escobar,Defected Records,House,123.0,Dbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
5856902,A1 As You VINYL ONLY ,iO (Mulen),Mulen,Tech House,128.0,Bbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
121139847,A1 For My Dreamz VINYL ONLY ,iO (Mulen),Overall Music,Tech House,126.0,Eb,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
190351828,B1 Xenon VINYL ONLY ,iO (Mulen),Mulen,Tech House,127.03,A,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
215322330,Right Here (Io (Mulen) Remix) Vinyl Only,"Jerome.c, Io (Mulen)",Still Play Records,Tech House,125.98,Eb,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
104537971,The Descendant (Original Mix),Los Hermanos,Rawax,House,135.01,Am,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
926884,MXM (Original Mix),Mark Broom,Rekids,House,132.0,F#m,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
261305963,Touch (Original Mix),Mark Broom,Rekids,House,137.0,F#m,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
30032946,Sassy (Steve Bug Remix),Martin Badder,Whoyostro White,Deep House,126.0,Bbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
191010517,Ronja,NonniMal,Thule Records,Techno (Peak Time / Driving),128.0,Bbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
3946370,In Sum (Original Mix),Peggy Gou,Rekids,Deep House,122.0,F#m,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
77222897,Flight Pattern (Original Mix),Urulu,Voyage Recordings,Deep House,125.0,Eb,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
205878570,My Heartboom (Subb-An Remix) ,Andy Catana,Do Easy Records,Tech House,127.0,Bm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
246181868,Corsa di Notte (Original Mix),Fango,Cocoon Recordings,Indie Dance,130.0,Ab,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
238569068,Tool Avec Moi,Guy From Downstairs,Cadenza,Minimal,127.0,C,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
147625671,Hentroduction (Original Mix),Gzardin,R.A.N.D. Muzik Recordings,Deep House,125.0,F#,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
32479078,Pandemic ,N-GYNN,Superlux Records,Deep House,128.0,Dbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
3597619,Hot Lumps (Original Mix),Timmy S & JB,Holding Hands Records,Tech House,130.87,Fm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
37484114,A Sound Called House 2021 Pt2 ,Trevor Rockcliffe,Mentor Records,House,125.0,F#,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
19781960,030 To 313 Vinyl Only, Tecture,Beste Modus,Minimal,122.98,Dbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
179971011,A1 Overcome VINYL ONLY ,Soul Capsule,Trelik,Minimal,124.85,Bm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
118310817,A1 Walking Through Clouds VINYL ONLY ,Unknown Artist,Rayonas,House,127.99,Ab,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
206118062,A2 Gwen (Edward Remix) VINYL ONLY ,Rh.cher,SECRET SOCIETY CHILE,Minimal,128.0,D,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
71252033,B1 Fried All Day (Alex Arnout Remix) VINYL ONLY ,Dan Formless,Bank of Switches,Tech House,129.49,D,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
57164200,B1 Moonlight VINYL ONLY ,Giuliano Lomonte,raum...musik,House,129.86,Dbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
111267568,B1 Mystic Dream (Nu Zau Remix) VINYL ONLY ,Lo:za,Lok Records,Minimal,127.0,C,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
134770017,B2 2nd Wind VINYL ONLY ,Goutham & Jeremy,Nothing But Nice,House,127.65,Bb,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
3369566,B2 One Step Ahead VINYL ONLY ,Giuliano Lomonte,raum...musik,Tech House,127.93,Dbm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
219885232,Sell Your Body For Integrity VINYL ONLY ,Tecture,Certain Circles,Tech House,131.98,Dm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
85051531,Rhyme by Rhyme (Original Mix) ,Kristin Velvet,Arms & Legs,House,127.0,Cm,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
204627954,"Turn, Turn, Turn (Original Mix)","Asadinho, Effluence",Fabric,Tech House,120.0,Dm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
237420944,My New Girlfriend (Original Mix),Just Be,Fabric,Tech House,120.0,Gm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
68125180,Two Words (Original Mix),Saytek,Fabric,Tech House,122.0,Am,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
26872923,Adult Friend Finder (Original Mix),DZNB,Fabric,Tech House,122.0,Am,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
53018821,Several Ways (Original Mix),"Alex Arnout, Tempo O'neil",Fabric,Tech House,121.0,Gm,70.0,yes,bpm_outside_p10_p90,genre_in_top8; key_in_top8; label_in_top15; artist_in_flow_corpus,bpm_within_p10_p90
57084645,Erotica (Subb-An Terrace Remix),And.Id,Mobilee,Tech House,125.0,E,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
3816442,Little Pieces (Original Mix),DJ Haus,Creme Organization,House,127.0,B,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
52367167,Pool Party Music,Mall Grab,,House,126.0,E,70.0,no,,bpm_within_p10_p90; genre_in_top8; artist_in_flow_corpus,key_in_top8; label_in_top15
136287350,"Mana (Traumer ""Stop"" Remix)","Obscure Shape, URBAN CC",Gettraum,Deep House,128.0,Ebm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
52370949,B1 Baku33333 VINYL ONLY ,Baku,Baku,Minimal,127.96,Dbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
83325230,A1 I See Through You VINYL ONLY ,Oshana,BodyParts Vinyl,Minimal,124.0,G,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
58233134,A1 Cosmogone (Diego Krause V1 Remix) VINYL ONLY ,REda daRE,Parliamnt,Tech House,125.0,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
159232598,Howl004.2 (Original Mix),Varhat,HOWL Label,Techno (Raw / Deep / Hypnotic),126.0,G,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
43201433,D1 Howl001.5 VINYL ONLY ,Verrina & Ventura,Howl,Minimal,126.96,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
86569748,Right At It (Original Mix),Baeka,Rekids,House,124.0,F,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
131147596,Talk The Dub (Original Mix),Benjamin Fröhlich,Pleasure Principle,Indie Dance,123.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
238404905,Something Here (Bryan Kessler Remix),Big Changa,Good Skills,House,129.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
224137586,The Corner (Piano Mix),"Harry Romero, Austin Ato, Brothers Macklovitch",Rekids,House,127.0,D,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
7127991,Rhythm (Original Mix) ,Jonno & Gibson,Mentor Records,Tech House,126.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
174680203,Keep Hold Tight (Original Mix),Los Hermanos,Rawax,House,127.0,Cm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
78712931,Black Pepper Knees feat. NDA (Ft. NDA),"NDA, Bryan Kessler, Ennio",Buto Bayang,Tech House,130.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
95085063,Vessel,Nicola Cruz,Kalahari Oyster Cult,Techno,126.0,Cm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
103815622,Hex Hex Hex ,Soul Of Hex,Fairmount Foxes,House,130.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
207258821,Square Bounce,Soul of Hex,DFTD,House,123.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
62434133,Sllly Club Song No.5 (Original Mix),Spencer Parker,Rekids,Techno,128.0,F#,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
252304491,B2 Tides VINYL ONLY ,Subb-an,Sub Series,Minimal,129.0,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
122781512,Rockin' (Original Mix),Tiger Stripes,Rekids,House,127.0,Bbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
1639275,The Jam (Original Mix),Andrew Azara,Cecille,House,129.0,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
87523937,Fallin In Love (Butch Extended Remix),"Armand Van Helden, A-Trak, Duck Sauce",Defected,House,127.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
90931458,Gir (Funk E Reconstruction),Daniel Kovac,Do Easy Records,Tech House,124.88,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
261351088,Tauben Summer,"DeWalta, Mike Shannon",Indigo Raw,Deep House,125.0,Ebm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
193699565,I'm Losing My Mind (Original Mix) ,"Eduardo De La Calle, Romina Cohn",Cocoon Recordings,Minimal,125.98,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
261063849,Part Time Shed (Original Mix),Gzardin,R.A.N.D. Muzik Recordings,Indie Dance,130.0,Ebm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
209040336,Black Pepper Knees feat. NDA (Ft. NDA),"NDA, Bryan Kessler, Ennio",Buto Bayang,Tech House,130.0,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
224658226,Vessel,Nicola Cruz,Kalahari Oyster Cult,Techno,126.0,Cm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
45920875,Square Bounce,Soul of Hex,DFTD,House,123.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
30070366,Cravings (Love Letters Remix),Wallace,Phantasy Sound,House,124.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
215658703,A Untitled VINYL ONLY ,Unknown Artist,Hostom,Tech House,124.82,Ebm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
127124366,A1 90’S Child VINYL ONLY ,Philip Chernikov,Fraise Records,Deep House,129.99,Dm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
225529933,A1 Open Your Mind (Original 1995 Mix) VINYL ONLY ,Ricky Montanari,Bar Musica,House,123.79,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
208176618,A2 Good Words VINYL ONLY ,Doubtingthomas,Dokutoku Records,Tech House,125.99,Ebm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
81395169,A2 Nyker VINYL ONLY ,Philip Chernikov,Fraise Records,Deep House,129.94,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
55762655,All Wheel Drive VINYL ONLY ,"E1 Mathew Jonson, Marc Schneider, Mike Shannon",Cynosure,Minimal,124.0,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
244693222,Asinello VINYL ONLY ,F1 Verrina & Ventura,Rockets Audio,Minimal,127.0,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
35627918,B1 Caspar VINYL ONLY ,Submod,Ethernal,Minimal,123.99,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
167773094,B1 Echec Et M VINYL ONLY ,Ortella,Mad In Lyon,Tech House,122.98,F#m,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
75378552,B1 Indulge VINYL ONLY ,Subb-an,Blind Box Series,Tech House,127.0,Bbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
143220637,B1 Like This VINYL ONLY ,Unknown Artist,Rayonas,Deep House,127.98,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
241302855,B1 Nancy Byoss VINYL ONLY ,Cosmjn,Nervous Records,Tech House,128.0,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
48276319,B1 The Question Is (Jay Tripwire Remix) VINYL ONLY ,Manuel De Lorenzi,Monday Morning,Minimal,127.98,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
182277358,B1 We Are Getting Closer Again VINYL ONLY ,Barac,Moonrover Records,Minimal,129.08,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
142511427,B2 Caspar (Diego Krause Remix) VINYL ONLY ,Submod,Ethernal,Minimal,128.98,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
33404140,B2 Hmmm VINYL ONLY ,Levi Verspeek,Slapfunk Records,Minimal,123.0,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
138197309,B2 Hunching VINYL ONLY ,Modbox ,,Minimal,128.98,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
84474751,B2 The Resin-ator VINYL ONLY ,100Hz,Curated By Time,Tech House,125.37,Dm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
796793,B2 Wakarimasen VINYL ONLY ,Doubtingthomas,Gaazol,Deep House,126.0,Ebm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
136565181,Back To School VINYL ONLY ,B1 Edine,Lets Discult,Minimal,129.99,Em,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
234759454,Down The Drain (Eddie Richards Remix) VINYL ONLY ,B1 Gabo,Repeat,Tech House,129.99,G,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
18338350,Goodbye Stranger (Freshim Edita) VINYL ONLY ,A2 Supertramp,Edita Music,House,125.95,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
124772853,Greenhill Hook VINYL ONLY ,Nick Beringer & Philipp Boston,Certain Circles,Tech House,126.97,Bbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
247621549,Home Again VINYL ONLY,Pola,All Inn,Minimal,124.95,Bbm,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
220601374,Howl012.2 VINYL ONLY,Nudge,Howl,Deep House,122.98,Am,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
69520916,I Believe I Need VINYL ONLY,TOFU PRODUCTIONS,Perlon,Minimal,124.99,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
55556979,Karura VINYL ONLY ,B1 Kasvo,Surfaced Trax,Minimal,128.01,Gm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
186364459,L'art De Vivre VINYL ONLY ,Ed Herbst,Certain Circles,Tech House,124.97,Eb,85.0,no,,bpm_within_p10_p90; genre_in_top8; label_in_top15; artist_in_flow_corpus,key_in_top8
180072838,Melted (feat. Prince Morella) VINYL ONLY ,D1 Brawther & Traumer,Berg Audio,Minimal,124.0,Abm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
213796195,Midnight Fluid VINYL ONLY ,B1 Charonne,Antam Records,Minimal,130.0,Fm,85.0,no,,bpm_within_p10_p90; genre_in_top8; key_in_top8; artist_in_flow_corpus,label_in_top15
